"","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9"
"945",-100.260839744532,27.0158251736724,226,303,138,444,91,11,61,189,45,150,48,138,43,6418,378,61,317,272,156
"946",-98.9703396276364,27.8471581079029,220,296,131,543,93,22,47,206,75,154,77,141,43,6425,372,51,321,267,149
"947",-99.9194909677835,28.6326500255753,217,295,126,541,78,20,45,193,70,160,72,133,41,6554,367,48,319,265,136
"948",-100.130095588311,27.5120992898252,223,300,134,445,80,14,53,180,56,119,58,139,43,6514,374,55,319,270,153
"949",-98.4373854748019,30.1370441469623,186,269,95,852,114,44,32,280,151,207,151,133,40,6754,343,18,325,224,95
"950",-98.6075825287288,30.3631942795275,185,268,93,786,114,38,36,270,127,202,127,137,41,6818,344,13,331,223,93
"951",-98.9976051477257,29.6093309299951,198,276,110,726,98,37,33,245,124,194,125,131,41,6518,348,33,315,236,119
"952",-99.6923658275942,27.3697052106547,234,308,146,452,96,12,61,187,46,127,53,134,42,6354,383,67,316,283,164
"953",-100.883913057986,28.3206209560674,217,298,127,430,76,15,57,175,45,133,48,139,42,6683,374,48,326,264,135
"954",-98.9102999692095,25.9349803292406,235,301,154,592,115,17,60,244,63,214,69,127,43,5758,372,81,291,296,173
"955",-100.956465409972,27.4237579143395,227,308,136,404,77,10,57,165,43,123,47,147,44,6729,385,51,334,274,156
"956",-97.5126120092499,27.8996450226554,219,286,140,819,144,31,44,316,128,233,135,107,39,5703,344,73,271,264,154
"957",-97.4087349023328,27.8980428809716,219,286,140,827,147,31,45,324,130,229,138,102,38,5691,340,76,264,265,154
"958",-98.9789631643224,27.9898385364426,220,297,129,547,92,22,47,210,74,156,76,142,43,6527,373,48,325,267,148
"959",-95.7180372897973,28.8114945420085,210,281,127,1226,180,58,30,401,199,350,249,98,36,5972,332,65,267,278,170
"960",-100.083836720802,24.5874494929086,154,181,120,546,92,18,55,222,63,191,66,155,67,2387,263,35,228,175,127
"961",-99.3938510565417,28.1074031376289,221,300,132,550,85,26,43,200,81,148,82,139,43,6485,376,56,320,267,150
"962",-97.6793132448909,26.5662695755727,225,285,150,669,136,19,54,266,93,186,107,103,40,5268,341,85,256,265,195
"963",-96.6922533861597,29.65239699465,199,278,111,1023,131,60,25,316,204,242,215,126,40,6491,351,37,314,235,126
"964",-97.4221796430729,28.3351212488395,216,285,135,891,146,33,41,318,137,267,147,117,41,5830,348,64,284,262,149
"965",-97.8580370778899,30.2180285901844,196,281,104,830,113,41,32,278,157,186,161,124,38,6899,352,32,320,235,120
"966",-99.8437401019313,26.9789900557413,229,304,141,463,105,11,67,198,45,145,50,134,42,6352,379,66,313,275,160
"967",-99.8321454764868,30.0787785236336,176,260,82,674,86,27,37,232,95,211,95,146,43,6888,334,-4,338,226,94
"968",-98.4575370638498,30.2384079331468,186,270,95,821,115,41,34,276,141,201,141,134,40,6797,344,16,328,224,95
"969",-100.334184826884,23.2811466111629,178,210,133,457,68,9,59,197,43,194,52,163,63,3074,302,47,255,207,146
"970",-97.9630981942068,24.4387750181968,237,289,173,690,142,17,55,281,82,207,113,122,48,4605,351,99,252,286,213
"971",-98.7694021258491,29.2373351591461,207,284,120,687,95,33,37,232,113,175,113,132,42,6404,356,42,314,256,137
"972",-99.2287465884841,25.0390733917855,233,296,157,682,138,14,69,291,54,232,54,138,46,5490,372,74,298,271,157
"973",-98.2512148053059,28.4144024032306,217,292,128,645,96,23,41,223,99,175,106,134,42,6385,366,49,317,266,145
"974",-99.1321351241155,29.1319550525997,210,287,120,645,93,30,40,231,103,174,105,135,42,6490,361,42,319,248,138
"975",-97.4771310296133,25.8546981207838,232,288,166,697,150,23,56,289,92,185,109,99,42,4825,341,106,235,271,178
"976",-97.2763001147,29.9680312637279,197,280,105,926,122,47,31,298,175,205,183,127,39,6769,354,31,323,235,122
"977",-97.262453810508,30.3478368293641,197,280,103,882,118,45,31,287,172,191,174,125,38,6881,354,29,325,234,119
"978",-99.7584225575885,26.6140281474451,231,304,146,536,120,12,67,219,57,182,64,131,42,6177,381,73,308,299,155
"979",-96.3437713602163,29.1206507433919,206,279,122,1070,137,57,27,329,198,285,214,116,40,6134,344,54,290,254,167
"980",-99.9474204821595,26.5857414311648,230,302,146,512,116,11,68,218,49,177,54,132,42,6095,381,73,308,297,155
"981",-97.8770622943228,26.697153969814,226,288,149,647,125,18,53,255,91,188,102,113,42,5413,351,82,269,267,164
"982",-99.6448293337901,24.7370702911755,221,277,155,866,171,21,66,386,71,317,71,140,50,4834,354,75,279,254,155
"983",-98.9670873278026,23.3548739484055,254,296,197,759,137,15,72,351,51,348,51,130,54,3961,362,122,240,290,197
"984",-98.80743842615,24.6695164932444,211,262,150,854,189,24,69,377,84,281,84,136,50,4406,338,67,271,241,160
"985",-98.0358932864731,30.0398194229011,192,274,100,870,116,48,31,289,159,206,161,126,39,6776,346,25,321,229,116
"986",-98.4510160905355,28.1000730165968,215,288,128,633,102,24,45,228,94,178,97,136,43,6219,362,49,313,262,145
"987",-99.9007956535695,28.0276264274688,223,302,135,512,90,18,52,203,65,144,66,137,42,6511,377,57,320,271,153
"988",-99.2582387096267,24.3540329063124,230,285,164,603,116,12,73,271,51,207,55,140,50,4765,360,80,280,265,181
"989",-97.3320123599226,29.4688121948061,204,284,113,887,115,47,31,305,164,222,169,128,40,6606,357,39,318,240,130
"990",-99.4555874329403,25.5206474799341,232,300,152,665,165,17,76,330,55,226,55,138,45,5807,375,73,302,271,152
"991",-100.552358283393,29.0517324869971,211,292,118,500,81,20,49,183,61,134,67,131,40,6797,361,40,321,253,127
"992",-101.05680444373,25.1332342168186,179,235,113,428,69,11,56,189,44,175,49,169,56,4829,330,33,297,227,126
"993",-96.7154917646625,28.6411012074918,213,284,131,1012,152,44,35,336,169,278,184,100,37,5943,336,67,269,260,144
"994",-98.0935069582922,26.3150313150824,230,291,154,600,111,16,51,229,83,176,96,117,43,5347,357,86,271,270,169
"995",-101.14302228103,26.1393956883286,201,262,130,251,45,5,59,115,22,99,29,138,49,5215,330,49,281,254,145
"996",-99.1248026028218,25.5290222417504,232,297,153,635,147,18,72,298,57,220,57,134,45,5684,370,74,296,271,159
"997",-97.854999632282,24.95969236714,236,291,167,656,129,21,50,269,99,160,117,118,45,4900,353,94,259,272,180
"998",-100.945457355371,25.9187407185064,208,269,137,225,45,5,58,99,23,81,31,134,48,5173,337,58,279,261,152
"999",-97.4077260550474,27.4343466201012,223,285,147,730,139,22,50,301,110,196,122,93,37,5400,334,86,248,266,160
